program_id,name,solves,description,input_spec,output_spec,code,example_usage,example_output,tags,metadata,category,statement,start_node,end_node,focal_relation,focal_node
explore_path_provone:Execution->prov:used->workflow:Large_Language_Models,Explore Path provone:Execution->prov:used->workflow:Large_Language_Models,What specific entities were used during a given execution?,What are the values obtained by traversing the path: provone:Execution->prov:used->workflow:Large_Language_Models?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:used  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260420105723_114> prov:used  ?value  .
}","{'value': ['http://testwebsite/testProgram#Data-id_20260420105704_531-extracts', 'http://testwebsite/testProgram#Data-id_20260420105723_261-kg_info']}","['path-level', 'provone:Execution', 'prov:used', 'workflow:Large_Language_Models']","{'path': ['provone:Execution', 'prov:used', 'workflow:Large_Language_Models'], 'func': 'start_to_end'}",path-level,The query retrieves a set of distinct resources (entities) that have been utilized as inputs or components for an instance of an Execution. It describes the material dependencies of the process represented by the execution.,provone:Execution,workflow:Large_Language_Models,,
explore_path_provone:Execution->prov:qualifiedAssociation->prov:Association->prov:agent->provone:User,Explore Path provone:Execution->prov:qualifiedAssociation->prov:Association->prov:agent->provone:User,Who is identified as the user responsible for the outcome represented by this specific executed process or activity?,What are the values obtained by traversing the path: provone:Execution->prov:qualifiedAssociation->prov:Association->prov:agent->provone:User?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedAssociation ?a1  .
  ?a1 prov:agent  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260420105727_300> prov:qualifiedAssociation ?a1  .
  ?a1 prov:agent  ?value  .
}",{'value': ['http://testwebsite/testProgram#test_user']},"['path-level', 'provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:agent', 'provone:User']","{'path': ['provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:agent', 'provone:User'], 'func': 'start_to_end'}",path-level,"This retrieves the identity of the user who was associated with, and thus responsible for, the event or process that generated the qualified association. It traces from a concrete execution (`provone:Execution`) through its formal qualification (`prov:qualifiedAssociation`) to identify the specific human agent (`prov:agent` linked to `provone:User`) involved in that activity.",provone:Execution,provone:User,,
explore_path_provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadInPort->provone:Port,Explore Path provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadInPort->provone:Port,What specific input Ports were utilized or connected during the execution trace of a given program/workflow?,What are the values obtained by traversing the path: provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadInPort->provone:Port?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedUsage ?a1  .
  ?a1 provone:hadInPort  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260420105727_300> prov:qualifiedUsage ?a1  .
  ?a1 provone:hadInPort  ?value  .
}",{'value': ['http://testwebsite/testProgram#sparql_query_extractor-entity']},"['path-level', 'provone:Execution', 'prov:qualifiedUsage', 'prov:Usage', 'provone:hadInPort', 'provone:Port']","{'path': ['provone:Execution', 'prov:qualifiedUsage', 'prov:Usage', 'provone:hadInPort', 'provone:Port'], 'func': 'start_to_end'}",path-level,"The query retrieves distinct `provone:Port` identifiers (`?value`). These ports are identified by tracing back from an execution instance (`<{obj}>`) through its qualified usage context (`?a1`, which represents a specific `prov:Usage`). The relationship found is that the Usage instance (`?a1`) was associated with (or utilized) the specified Port via the `provone:hadInPort` property. This effectively lists all input ports relevant to the recorded execution activity.",provone:Execution,provone:Port,,
explore_path_provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadEntity->provone:Data,Explore Path provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadEntity->provone:Data,What specific data entities were used or involved during the process represented by this execution?,What are the values obtained by traversing the path: provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadEntity->provone:Data?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedUsage ?a1  .
  ?a1 provone:hadEntity  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260420105711_320> prov:qualifiedUsage ?a1  .
  ?a1 provone:hadEntity  ?value  .
}",{'value': ['http://testwebsite/testProgram#Data-id_20260420105703_51-extracts']},"['path-level', 'provone:Execution', 'prov:qualifiedUsage', 'prov:Usage', 'provone:hadEntity', 'provone:Data']","{'path': ['provone:Execution', 'prov:qualifiedUsage', 'prov:Usage', 'provone:hadEntity', 'provone:Data'], 'func': 'start_to_end'}",path-level,"The query retrieves the distinct `provone:Data` instances that are linked via the `provone:hadEntity` property to a `prov:qualifiedUsage`. This effectively identifies all fundamental pieces of data that were consumed, generated, or otherwise utilized during the execution trace specified by the initial subject object (`<{obj}>`).",provone:Execution,provone:Data,,
explore_path_provone:Execution->prov:qualifiedAssociation->prov:Association,Explore Path provone:Execution->prov:qualifiedAssociation->prov:Association,"What specific roles, responsibilities, or associations are documented for a particular executed process or activity?",What are the values obtained by traversing the path: provone:Execution->prov:qualifiedAssociation->prov:Association?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedAssociation  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260420105659_302> prov:qualifiedAssociation  ?value  .
}",{'value': ['http://testwebsite/testProgram#ChatBS-NexGen:llm_chat-Association-id_20260420105659_302']},"['path-level', 'provone:Execution', 'prov:qualifiedAssociation', 'prov:Association']","{'path': ['provone:Execution', 'prov:qualifiedAssociation', 'prov:Association'], 'func': 'start_to_end'}",path-level,"The retrieved information consists of `prov:Association` resources. These triples detail how an agent was associated with an activity or execution (represented by the subject `{obj}`). By traversing through `prov:qualifiedAssociation`, the system specifically extracts the formal, qualified documentation of responsibility, providing granular proof that defines who did what during the process execution.",provone:Execution,prov:Association,,
explore_path_provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program->provone:hasInPort->provone:Port,Explore Path provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program->provone:hasInPort->provone:Port,"For a specific execution or activity context, following an assigned responsibility and associated plan, what are the required input ports (data/inputs) for the program involved?",What are the values obtained by traversing the path: provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program->provone:hasInPort->provone:Port?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedAssociation ?a1  .
  ?a1 prov:hadPlan ?a3  .
  ?a3 provone:hasInPort  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260420105719_327> prov:qualifiedAssociation ?a1  .
  ?a1 prov:hadPlan ?a3  .
  ?a3 provone:hasInPort  ?value  .
}",{'value': ['http://testwebsite/testProgram#sparql_query_extractor-entity']},"['path-level', 'provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:hadPlan', 'provone:Program', 'provone:hasInPort', 'provone:Port']","{'path': ['provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:hadPlan', 'provone:Program', 'provone:hasInPort', 'provone:Port'], 'func': 'start_to_end'}",path-level,"The query retrieves the definitions of `provone:Port` that act as inputs (`hasInPort`) to a `provone:Program`. This Program must be linked via a plan (`prov:hadPlan`) to an association (`prov:Association`), which in turn is qualified by the execution context (`prov:qualifiedAssociation`). Essentially, it traces back from an observed activity/execution trace to identify the specific data inputs required by the underlying computational task.",provone:Execution,provone:Port,,
explore_path_provone:Execution->sio:SIO_000369->workflow:Generative_Task,Explore Path provone:Execution->sio:SIO_000369->workflow:Generative_Task,What generative tasks constitute a particular execution trace?,What are the values obtained by traversing the path: provone:Execution->sio:SIO_000369->workflow:Generative_Task?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> sio:SIO_000369  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260420105703_307> sio:SIO_000369  ?value  .
}",{'value': ['http://testwebsite/testProgram#Generative_Task-id_20260420105703_307']},"['path-level', 'provone:Execution', 'sio:SIO_000369', 'workflow:Generative_Task']","{'path': ['provone:Execution', 'sio:SIO_000369', 'workflow:Generative_Task'], 'func': 'start_to_end'}",path-level,"The query identifies and retrieves the distinct component parts (represented by `?value`) that are structurally integral to an overall process execution (`provone:Execution`), specifically detailing instances where these components are classified as Generative Tasks.",provone:Execution,workflow:Generative_Task,,
explore_path_provone:Execution->sio:SIO_000369->workflow:Generative_Task->prov:used->workflow:Large_Language_Models,Explore Path provone:Execution->sio:SIO_000369->workflow:Generative_Task->prov:used->workflow:Large_Language_Models,What large language models (or other resources) were used as components within a Generative Task that was executed?,What are the values obtained by traversing the path: provone:Execution->sio:SIO_000369->workflow:Generative_Task->prov:used->workflow:Large_Language_Models?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> sio:SIO_000369 ?a1  .
  ?a1 prov:used  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260420105659_302> sio:SIO_000369 ?a1  .
  ?a1 prov:used  ?value  .
}",{'value': ['http://testwebsite/testProgram#LLM-id_20260420105659_302']},"['path-level', 'provone:Execution', 'sio:SIO_000369', 'workflow:Generative_Task', 'prov:used', 'workflow:Large_Language_Models']","{'path': ['provone:Execution', 'sio:SIO_000369', 'workflow:Generative_Task', 'prov:used', 'workflow:Large_Language_Models'], 'func': 'start_to_end'}",path-level,"The query retrieves distinct entities (`?value`) that are marked with `prov:used`. These entities are constrained by being associated with a component part (`?a1`) which itself is identified as having ""has component part"" relation originating from an execution trace (`<{obj}>`). Semantically, this answers what specific resources (like Large Language Models) were consumed or utilized during the process described by the Generative Task within the workflow's execution.",provone:Execution,workflow:Large_Language_Models,,
explore_path_provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program,Explore Path provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program,What program was planned for the association derived from this specific execution?,What are the values obtained by traversing the path: provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedAssociation ?a1  .
  ?a1 prov:hadPlan  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260420105705_972> prov:qualifiedAssociation ?a1  .
  ?a1 prov:hadPlan  ?value  .
}",{'value': ['http://testwebsite/testProgram#sparql_query_extractor']},"['path-level', 'provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:hadPlan', 'provone:Program']","{'path': ['provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:hadPlan', 'provone:Program'], 'func': 'start_to_end'}",path-level,"The query retrieves the distinct programs (`?value`) that are linked via the `prov:hadPlan` relationship to an `Association`. This association is, in turn, qualified by a given `Execution`, tracing back the intended or expected computational task (Program) responsible for the activity observed during the execution trace.",provone:Execution,provone:Program,,
explore_path_provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program->provone:hasOutPort->provone:Port,Explore Path provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program->provone:hasOutPort->provone:Port,"What output ports are defined for programs whose operations are documented via an execution trace, where that trace involves a specific association and has an associated plan?",What are the values obtained by traversing the path: provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program->provone:hasOutPort->provone:Port?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedAssociation ?a1  .
  ?a1 prov:hadPlan ?a3  .
  ?a3 provone:hasOutPort  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260420105705_598> prov:qualifiedAssociation ?a1  .
  ?a1 prov:hadPlan ?a3  .
  ?a3 provone:hasOutPort  ?value  .
}",{'value': ['http://testwebsite/testProgram#sparql_query_extractor-kg_info']},"['path-level', 'provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:hadPlan', 'provone:Program', 'provone:hasOutPort', 'provone:Port']","{'path': ['provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:hadPlan', 'provone:Program', 'provone:hasOutPort', 'provone:Port'], 'func': 'start_to_end'}",path-level,"The query retrieves the distinct identifiers of `provone:Port` objects (`?value`). These ports represent the outputs of a computational task (Program). The retrieval is constrained by traversing a chain starting from a concrete workflow execution (`<{obj}>`), identifying its qualified association (`?a1`), determining that this association was associated with a plan (`?a3` via `prov:hadPlan`), and finally linking this context to an output port declaration (`provone:hasOutPort`). Essentially, it maps the outputs resulting from a planned and executed step within a workflow.",provone:Execution,provone:Port,,
