program_id,name,solves,description,input_spec,output_spec,code,example_usage,example_output,tags,metadata,category,statement,start_node,end_node,focal_relation,focal_node
explore_path_provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program,Explore Path provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program,What plan was adopted by an agent in association with a particular execution of a program?,What are the values obtained by traversing the path: provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedAssociation ?a1  .
  ?a1 prov:hadPlan  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260305222706_794> prov:qualifiedAssociation ?a1  .
  ?a1 prov:hadPlan  ?value  .
}",{'value': ['http://testwebsite/testProgram#sparql_query_extractor']},"['path-level', 'provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:hadPlan', 'provone:Program']","{'path': ['provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:hadPlan', 'provone:Program'], 'func': 'start_to_end'}",path-level,"This query retrieves the specific plan that an agent used when executing a particular program. The plan is associated with the execution through the prov:qualifiedAssociation property, which links an execution to an association. The association then has a prov:hadPlan property that specifies the actual plan adopted by the agent.",provone:Execution,provone:Program,,
explore_path_provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program_reversed,Explore Path provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program reversed,What plans were adopted by agents in association with a particular execution of a program?,What objects leads to this path: provone:Execution->prov:qualifiedAssociation->prov:Association->prov:hadPlan->provone:Program?,{'obj': 'The URI of the ending object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  ?value prov:qualifiedAssociation ?a1  .
  ?a1 prov:hadPlan  <{obj}>  .
} 
        
 
        ","SELECT distinct ?value where {
  ?value prov:qualifiedAssociation ?a1  .
  ?a1 prov:hadPlan  <http://testwebsite/testProgram#query_result_post_processor>  .
}","{'value': ['http://testwebsite/testProgram#id_20260305222540_451', 'http://testwebsite/testProgram#id_20260305222606_267', 'http://testwebsite/testProgram#id_20260305222637_772', 'http://testwebsite/testProgram#id_20260305222706_682', 'http://testwebsite/testProgram#id_20260305222738_523', 'http://testwebsite/testProgram#id_20260305222804_32', 'http://testwebsite/testProgram#id_20260305222837_894', 'http://testwebsite/testProgram#id_20260305222906_669', 'http://testwebsite/testProgram#id_20260305222934_932', 'http://testwebsite/testProgram#id_20260305223009_863']}","['path-level', 'provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:hadPlan', 'provone:Program']","{'path': ['provone:Execution', 'prov:qualifiedAssociation', 'prov:Association', 'prov:hadPlan', 'provone:Program'], 'func': 'end_to_start'}",path-level,"The query retrieves the distinct values of plans that were adopted by agents in association with a particular execution of a program. This is achieved by traversing the path from an execution to its qualified associations, then to the associations themselves, and finally to the plans that these associations had. The results provide insight into the specific plans that were used during the execution of a program.",provone:Execution,provone:Program,,
explore_path_provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadEntity->provone:Data,Explore Path provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadEntity->provone:Data,What data items are used by a particular execution of a program?,What are the values obtained by traversing the path: provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadEntity->provone:Data?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedUsage ?a1  .
  ?a1 provone:hadEntity  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260305222636_29> prov:qualifiedUsage ?a1  .
  ?a1 provone:hadEntity  ?value  .
}",{'value': ['http://testwebsite/testProgram#Data-id_20260305222634_493-extracts']},"['path-level', 'provone:Execution', 'prov:qualifiedUsage', 'prov:Usage', 'provone:hadEntity', 'provone:Data']","{'path': ['provone:Execution', 'prov:qualifiedUsage', 'prov:Usage', 'provone:hadEntity', 'provone:Data'], 'func': 'start_to_end'}",path-level,"This query retrieves the specific data items (represented by provone:Data) that are utilized during the execution of a program (provone:Execution). The path traversed in the ontology is from an Execution to a qualified usage (prov:qualifiedUsage), then to a Usage (prov:Usage), and finally to the Data item (provone:Data) used in that context through the hadEntity relation (provone:hadEntity). This allows for the identification of the exact data items involved in a particular program execution, providing insight into how data is utilized within the workflow.",provone:Execution,provone:Data,,
explore_path_provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadEntity->provone:Data_reversed,Explore Path provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadEntity->provone:Data reversed,What data items are used in a particular execution of a program?,What objects leads to this path: provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadEntity->provone:Data?,{'obj': 'The URI of the ending object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  ?value prov:qualifiedUsage ?a1  .
  ?a1 provone:hadEntity  <{obj}>  .
} 
        
 
        ","SELECT distinct ?value where {
  ?value prov:qualifiedUsage ?a1  .
  ?a1 provone:hadEntity  <http://testwebsite/testProgram#Data-id_20260305222726_59-weight>  .
}",{'value': ['http://testwebsite/testProgram#id_20260305222726_766']},"['path-level', 'provone:Execution', 'prov:qualifiedUsage', 'prov:Usage', 'provone:hadEntity', 'provone:Data']","{'path': ['provone:Execution', 'prov:qualifiedUsage', 'prov:Usage', 'provone:hadEntity', 'provone:Data'], 'func': 'end_to_start'}",path-level,"This query aims to retrieve the specific Data items (represented by provone:Data) that are utilized during the execution of a Program, as specified through the relationships between Execution, qualifiedUsage, Usage, and hadEntity. The path traversed in the ontology is provone:Execution->prov:qualifiedUsage->prov:Usage->provone:hadEntity->provone:Data, indicating the flow from an execution to the data items it uses via the qualified usage and entity relationships.",provone:Execution,provone:Data,,
explore_path_provone:Execution->prov:qualifiedGeneration->prov:Generation,Explore Path provone:Execution->prov:qualifiedGeneration->prov:Generation,What are the generation processes qualified by this execution?,What are the values obtained by traversing the path: provone:Execution->prov:qualifiedGeneration->prov:Generation?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedGeneration  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260305222756_854> prov:qualifiedGeneration  ?value  .
}",{'value': ['http://testwebsite/testProgram#Generation-id_20260305222756_58-system_prompt']},"['path-level', 'provone:Execution', 'prov:qualifiedGeneration', 'prov:Generation']","{'path': ['provone:Execution', 'prov:qualifiedGeneration', 'prov:Generation'], 'func': 'start_to_end'}",path-level,"This query aims to retrieve all prov:Generation instances that are associated with a particular provone:Execution through the prov:qualifiedGeneration property. The prov:Generation class represents the completion of production of a new entity by an activity, and prov:qualifiedGeneration allows for further qualification of this generation process in the context of an execution. By executing this query, one can identify the specific generation processes that are qualified by a given execution, providing insights into how entities were generated during the execution of a program or workflow.",provone:Execution,prov:Generation,,
explore_path_provone:Execution->prov:qualifiedGeneration->prov:Generation_reversed,Explore Path provone:Execution->prov:qualifiedGeneration->prov:Generation reversed,What executions generated a particular entity or activity through a qualified generation process?,What objects leads to this path: provone:Execution->prov:qualifiedGeneration->prov:Generation?,{'obj': 'The URI of the ending object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  ?value prov:qualifiedGeneration   <{obj}> .
} 
        
 
        ","SELECT distinct ?value where {
  ?value prov:qualifiedGeneration   <http://testwebsite/testProgram#Generation-id_20260305222705_888-kg_info> .
}",{'value': ['http://testwebsite/testProgram#id_20260305222705_354']},"['path-level', 'provone:Execution', 'prov:qualifiedGeneration', 'prov:Generation']","{'path': ['provone:Execution', 'prov:qualifiedGeneration', 'prov:Generation'], 'func': 'end_to_start'}",path-level,"The query is designed to find executions (`provone:Execution`) that are associated with a specific generation entity (`<{obj}>`), where the relationship between the execution and the generation is defined by `prov:qualifiedGeneration`. This essentially asks which executions were involved in generating a particular entity or activity, providing insight into the provenance of that entity within the context of an execution trace. The `prov:qualifiedGeneration` property allows for further qualification of how an entity was generated during an execution, offering detailed information about the generation process.",provone:Execution,prov:Generation,,
explore_path_provone:Execution->prov:qualifiedAssociation->prov:Association,Explore Path provone:Execution->prov:qualifiedAssociation->prov:Association,What are the activity associations for a given execution?,What are the values obtained by traversing the path: provone:Execution->prov:qualifiedAssociation->prov:Association?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:qualifiedAssociation  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260305222705_918> prov:qualifiedAssociation  ?value  .
}",{'value': ['http://testwebsite/testProgram#sparql_query_extractor-Association']},"['path-level', 'provone:Execution', 'prov:qualifiedAssociation', 'prov:Association']","{'path': ['provone:Execution', 'prov:qualifiedAssociation', 'prov:Association'], 'func': 'start_to_end'}",path-level,"The query aims to retrieve the prov:Association instances that are qualified associations of a specific execution (represented by `<{obj}>`). 
                  In other words, it seeks to identify the activity associations that involve a particular execution. 
                  These associations provide additional context about the responsibilities of agents within an activity and can include plans intended by the agent to achieve certain goals.",provone:Execution,prov:Association,,
explore_path_provone:Execution->prov:qualifiedAssociation->prov:Association_reversed,Explore Path provone:Execution->prov:qualifiedAssociation->prov:Association reversed,What executions are associated with a particular association in the context of an activity?,What objects leads to this path: provone:Execution->prov:qualifiedAssociation->prov:Association?,{'obj': 'The URI of the ending object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  ?value prov:qualifiedAssociation   <{obj}> .
} 
        
 
        ","SELECT distinct ?value where {
  ?value prov:qualifiedAssociation   <http://testwebsite/testProgram#sparql_query_extractor-Association> .
}","{'value': ['http://testwebsite/testProgram#id_20260305222537_166', 'http://testwebsite/testProgram#id_20260305222537_677', 'http://testwebsite/testProgram#id_20260305222538_176', 'http://testwebsite/testProgram#id_20260305222538_216', 'http://testwebsite/testProgram#id_20260305222538_274', 'http://testwebsite/testProgram#id_20260305222538_292', 'http://testwebsite/testProgram#id_20260305222538_470', 'http://testwebsite/testProgram#id_20260305222538_607', 'http://testwebsite/testProgram#id_20260305222538_728', 'http://testwebsite/testProgram#id_20260305222538_845']}","['path-level', 'provone:Execution', 'prov:qualifiedAssociation', 'prov:Association']","{'path': ['provone:Execution', 'prov:qualifiedAssociation', 'prov:Association'], 'func': 'end_to_start'}",path-level,"This query aims to find all executions (`provone:Execution`) that have a qualified association (`prov:qualifiedAssociation`) with a specific association (`prov:Association`). The `prov:qualifiedAssociation` property is used to describe the relationship between an execution and an association, providing more details about the responsibility of agents in the context of an activity. By traversing this path, we can identify which executions are linked to a particular association, thereby understanding how different activities are associated with specific executions.",provone:Execution,prov:Association,,
explore_path_provone:Execution->prov:used->workflow:Large_Language_Models,Explore Path provone:Execution->prov:used->workflow:Large_Language_Models,What entities were used during the execution of a program or activity?,What are the values obtained by traversing the path: provone:Execution->prov:used->workflow:Large_Language_Models?,{'obj': 'The URI of the starting object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  <{obj}> prov:used  ?value  .
} 
        
 
        ","SELECT distinct ?value where {
  <http://testwebsite/testProgram#id_20260305222934_441> prov:used  ?value  .
}",{'value': ['http://testwebsite/testProgram#Data-id_20260305222932_507-extracts']},"['path-level', 'provone:Execution', 'prov:used', 'workflow:Large_Language_Models']","{'path': ['provone:Execution', 'prov:used', 'workflow:Large_Language_Models'], 'func': 'start_to_end'}",path-level,"This query is designed to retrieve the specific entities that were utilized during the execution of a particular program or activity. The entity ""prov:used"" is a property that connects an activity or execution to the entities it employed, providing insight into what resources or inputs were necessary for its operation.",provone:Execution,workflow:Large_Language_Models,,
explore_path_provone:Execution->prov:used->workflow:Large_Language_Models_reversed,Explore Path provone:Execution->prov:used->workflow:Large_Language_Models reversed,What executions used Large Language Models?,What objects leads to this path: provone:Execution->prov:used->workflow:Large_Language_Models?,{'obj': 'The URI of the ending object.'},{'value': 'The resulting values from the path traversal.'},"PREFIX provone: <http://purl.dataone.org/provone/2015/01/15/ontology#> 
PREFIX skos: <http://www.w3.org/2004/02/skos/core#> 
PREFIX prov: <http://www.w3.org/ns/prov#> 
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> 
PREFIX cwfo: <http://cwf.tw.rpi.edu/vocab#> 
PREFIX dcterms: <http://purl.org/dc/terms#> 
PREFIX ChatBS-NexGen: <http://testwebsite/testProgram#> 
PREFIX user: <http://testwebsite/testUser#> 
PREFIX eo: <https://purl.org/heals/eo#> 
PREFIX ep: <http://linkedu.eu/dedalo/explanationPattern.owl#> 
PREFIX sio: <http://semanticscience.org/resource/> 
PREFIX dc: <http://purl.org/dc/elements/1.1/> 
PREFIX DFColumn: <http://testwebsite/testDFColumn#> 
PREFIX fnom: <https://w3id.org/function/vocabulary/mapping#> 
PREFIX fnoi: <https://w3id.org/function/vocabulary/implementation#> 
PREFIX fnoc: <https://w3id.org/function/vocabulary/composition/0.1.0/> 
PREFIX food: <http://purl.org/heals/food/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX dbp: <http://dbpedia.org/property/> 
PREFIX dbt: <http://dbpedia.org/resource/Template:> 
PREFIX ques: <http://atomic_questions.org/> 
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#> 
PREFIX fno: <https://w3id.org/function/vocabulary/core#> 
PREFIX workflow: <http://www.semanticweb.org/acer/ontologies/2026/1/WorkFlow/> 

 SELECT distinct ?value where {
  ?value prov:used   <{obj}> .
} 
        
 
        ","SELECT distinct ?value where {
  ?value prov:used   <http://testwebsite/testProgram#Generative_Task-llm_chat> .
}",{'value': ['http://testwebsite/testProgram#Generative_Task-llm_chat']},"['path-level', 'provone:Execution', 'prov:used', 'workflow:Large_Language_Models']","{'path': ['provone:Execution', 'prov:used', 'workflow:Large_Language_Models'], 'func': 'end_to_start'}",path-level,"The query is designed to find all provone:Execution instances that have used workflow:Large_Language_Models. This means it's looking for executions where Large Language Models were utilized, providing insight into when and how these models were applied during the execution of certain programs or workflows.",provone:Execution,workflow:Large_Language_Models,,
