run,prediction_path,prediction_line,prediction_id,ground_truth_found,question,pred_answer,prediction_time_taken,ground_truth_id,ground_truth_qtype,ground_truth_tags,ground_truth_answer,answer_token_precision,answer_token_recall,answer_token_f1,gt_entity_total,gt_entity_covered,gt_entity_coverage,missing_gt_entities,bertscore_precision,bertscore_recall,bertscore_f1
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260420220709/RESULTS.jsonl,64,gt_63,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105723_114?
",The graph is insufficient to determine which single Generative Task generated all the data used by the execution with URI `http://testwebsite/testProgram#id_20260420105723_114`.,40.574704928090796,gt_63,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105723_114 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.7692307692307693,0.06779661016949153,0.12461059190031151,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.810897707939148,0.7768720388412476,0.7935202717781067
fullcontext,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/fullcontext/exp__20260420220709/RESULTS.jsonl,65,gt_64,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105727_300?
",The provided graph is insufficient to determine which `Generative_Task` generated the data used by the execution identified as `http://testwebsite/testProgram#id_20260420105727_300`.,31.409744543023407,gt_64,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105727_300 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.8,0.06779661016949153,0.125,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8118340373039246,0.7765128016471863,0.7937806844711304
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,54,gt_53,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105703_307?
",ChatBS-NexGen:Generation-id_20260420105703_814-extracts,20.280296083074063,gt_53,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105703_307 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105659_302 | LLM Generates an text for 
system prompt: You are a health care assistant and you will respond to the user who is 30 years old, identifies as Male, diagnosed with Diabetic. Consider their height: 182.3, weight: 95.2, body mass index: 28.6, food preferences: Carnivore, and allergies: None when providing a dietary guideline. 

user prompt: I need suggestions for light and energy-boosting foods to eat before my gym workout. 

using: gpt-4o@en^^<xsd:string>
    ",0.2857142857142857,0.01834862385321101,0.034482758620689655,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105659_302""]",0.8543528914451599,0.776199996471405,0.8134034872055054
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,55,gt_54,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105705_598?
","The Generative Task that generated the data used by http://testwebsite/testProgram#id_20260420105705_598 is identified as ChatBS-NexGen:Generation-id_20260420105705_633-kg_info, based on the 'prov:qualifiedGeneration' property.",16.758269594050944,gt_54,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105705_598 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.65625,0.0711864406779661,0.12844036697247707,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8777520656585693,0.7818869948387146,0.8270507454872131
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,56,gt_55,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105705_972?
",ChatBS-NexGen:Generation-id_20260420105705_591-kg_info,264.3295793449506,gt_55,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105705_972 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.25,0.006779661016949152,0.013201320132013201,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.850063681602478,0.7544926404953003,0.7994319200515747
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,57,gt_56,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105710_61?
",ChatBS-NexGen:Generation-id_20260420105710_897-kg_info,127.7436248519225,gt_56,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105710_61 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.25,0.006779661016949152,0.013201320132013201,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8443024158477783,0.7539469003677368,0.7965705990791321
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,58,gt_57,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105711_320?
","Based on the knowledge graph evidence, while the execution http://testwebsite/testProgram#id_20260420105711_320 has a qualified generation instance (ChatBS-NexGen:Generation-id_20260420105711_508-kg_info) linked via prov:qualifiedGeneration, the direct SPARQL queries to retrieve the label of the entity that generated this data using the prov:wasGeneratedBy property have returned no results. The initial search indicated 'Generative Task' as a potential class type, but no explicit property linking the execution ID to an instance of this task was successfully retrieved in the final steps. Therefore, the specific Generative Task name cannot be determined from the available data through direct query execution.",268.49796777102165,gt_57,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105711_320 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.3523809523809524,0.12542372881355932,0.185,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8324984312057495,0.7839205265045166,0.8074795603752136
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,59,gt_58,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105711_662?
",ChatBS-NexGen:Generation-id_20260420105711_758-kg_info,28.088470948976465,gt_58,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105711_662 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.25,0.006779661016949152,0.013201320132013201,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8489640951156616,0.7538409233093262,0.7985798716545105
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,60,gt_59,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105711_772?
",ChatBS-NexGen:Generation-id_20260420105711_565-kg_info,292.1897050590487,gt_59,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105711_772 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.25,0.006779661016949152,0.013201320132013201,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8488267660140991,0.7538005113601685,0.7984963655471802
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,61,gt_60,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105717_370?
",The Generative Task/Generation associated with the execution is ChatBS-NexGen:Generation-id_20260420105717_107-kg_info.,116.0003224419197,gt_60,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105717_370 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.5294117647058824,0.030508474576271188,0.057692307692307696,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8669666051864624,0.7709226012229919,0.816128671169281
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,62,gt_61,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105719_327?
",ChatBS-NexGen:Generation-id_20260420105719_298-kg_info,527.5756555260159,gt_61,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105719_327 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.25,0.006779661016949152,0.013201320132013201,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8482173681259155,0.753788948059082,0.798220157623291
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,63,gt_62,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105722_117?
","The ""Generative Task"" that generated the data for the execution `http://testwebsite/testProgram#id_20260420105722_117` is linked through the `prov:qualifiedGeneration` property to the entity `ChatBS-NexGen:Generation-id_20260420105722_463-kg_info`. However, subsequent attempts to retrieve a label or title for this generation entity using standard SPARQL properties (like rdfs:label or dcterms:title) returned no results.",800.5126582609955,gt_62,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105722_117 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.43333333333333335,0.08813559322033898,0.14647887323943665,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8404999375343323,0.7831052541732788,0.810788094997406
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,64,gt_63,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105723_114?
",ChatBS-NexGen:Generation-id_20260420105723_333-kg_info,27.15199013100937,gt_63,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105723_114 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.25,0.006779661016949152,0.013201320132013201,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8491464853286743,0.7539841532707214,0.7987409234046936
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,65,gt_64,True,"
What Generative Task generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105727_300?
",ChatBS-NexGen:Generation-id_20260420105727_524-kg_info,50.684494846034795,gt_64,"[""single"", ""entity"", ""ISP""]",{},"
    The Generative Task that generated the data that was used by the execution http://testwebsite/testProgram#id_20260420105727_300 is 

    Generative Task | glbl
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | Extracts important entities for 
text: To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response. 

using: gpt-4o@en^^<xsd:string>
    ",0.25,0.006779661016949152,0.013201320132013201,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8464299440383911,0.7534552812576294,0.7972410917282104
